,caseid,country,year,province,age,education,if_union,if_urban,wealth_index,wealth_index_code,house_ownership,land_owenership,if_own_house,if_own_land,if_employment,if_employment_current,employment_pay_method,if_earn_more,partner_edu,num_household,num_child,sex_head_household,sexual_activity,ideal_num_child,partner_ideal_child,money_decide_person,if_emo_vio,if_phy_vio,if_phy_vio_severe,if_sex_vio,if_vio,num_vio
170,       6 185  2,Nepal,2016,province 1,42,11,1,urban,richest,4,does not own,does not own,0,0,in the past year,0,cash only,less than him,10.0,8,3,male,active in last 4 weeks,2,both want same,respondent alone,,,,,,
171,       6 185  4,Nepal,2016,province 1,20,11,1,urban,richest,4,does not own,does not own,0,0,no,0,,,11.0,8,0,male,active in last 4 weeks,2,both want same,,,,,,,
172,       6 185  6,Nepal,2016,province 1,21,11,1,urban,richest,4,does not own,does not own,0,0,"have a job, but on leave last 7 days",1,cash only,less than him,11.0,8,0,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
173,       6 185  8,Nepal,2016,province 1,19,11,1,urban,richest,4,does not own,does not own,0,0,"have a job, but on leave last 7 days",1,cash only,husband/partner doesn't bring in money,11.0,8,0,male,active in last 4 weeks,2,both want same,respondent alone,,,,,,
177,       6 223  4,Nepal,2016,province 1,23,11,1,urban,richer,3,does not own,does not own,0,0,currently working,1,cash only,less than him,11.0,5,1,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,respondent and husband/partner,,,,,,
178,       6 232  2,Nepal,2016,province 1,20,10,1,urban,richer,3,does not own,does not own,0,0,no,0,,,7.0,3,1,male,active in last 4 weeks,1,both want same,,0,0,0,0,0,0
179,       6 251  2,Nepal,2016,province 1,24,7,1,urban,richer,3,does not own,does not own,0,0,no,0,,,9.0,4,2,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
180,       6 260  1,Nepal,2016,province 1,32,9,1,urban,richest,4,alone only,alone only,1,1,"have a job, but on leave last 7 days",1,cash only,less than him,11.0,6,2,female,active in last 4 weeks,2,both want same,respondent alone,,,,,,
181,       6 260  4,Nepal,2016,province 1,20,9,1,urban,richest,4,does not own,does not own,0,0,no,0,,,10.0,6,0,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
182,       6 260  5,Nepal,2016,province 1,25,11,1,urban,richest,4,jointly only,both alone and jointly,1,1,no,0,,,11.0,6,1,female,active in last 4 weeks,2,husband wants more,,,,,,,
184,       6 269  2,Nepal,2016,province 1,31,9,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,less than him,5.0,6,2,male,active in last 4 weeks,2,both want same,respondent alone,0,0,0,0,0,0
185,       6 279  2,Nepal,2016,province 1,27,5,1,urban,richest,4,does not own,does not own,0,0,currently working,1,not paid,,7.0,4,2,male,active in last 4 weeks,1,husband wants more,,,,,,,
186,       7   1  1,Nepal,2016,province 1,29,9,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,less than him,11.0,3,1,female,active in last 4 weeks,2,both want same,respondent alone,0,0,0,0,0,0
188,       7  16  1,Nepal,2016,province 1,23,11,1,urban,richer,3,does not own,does not own,0,0,no,0,,,11.0,2,0,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
191,       7  31  1,Nepal,2016,province 1,30,7,1,urban,richer,3,does not own,alone only,0,1,no,0,,,9.0,2,1,female,not active in last 4 weeks - not postpartum abstinence,2,husband wants fewer,,0,0,0,0,0,0
192,       7  38  1,Nepal,2016,province 1,36,7,1,urban,richer,3,jointly only,jointly only,1,1,no,0,,,9.0,4,2,female,active in last 4 weeks,2,both want same,,,,,,,
194,       7  60  1,Nepal,2016,province 1,29,9,1,urban,richest,4,does not own,alone only,0,1,no,0,,,9.0,2,1,female,not active in last 4 weeks - not postpartum abstinence,2,husband wants more,,0,0,0,0,0,0
195,       7  68  2,Nepal,2016,province 1,32,10,1,urban,richest,4,does not own,alone only,0,1,no,0,,,11.0,3,1,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
196,       7  75  1,Nepal,2016,province 1,34,4,1,urban,richer,3,jointly only,alone only,1,1,no,0,,,7.0,7,4,female,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
199,       7  83  1,Nepal,2016,province 1,29,8,1,urban,richer,3,does not own,does not own,0,0,currently working,1,cash only,less than him,8.0,2,1,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,respondent alone,,,,,,
200,       7 105  2,Nepal,2016,province 1,27,0,1,urban,middle,2,does not own,does not own,0,0,in the past year,0,cash only,less than him,0.0,4,2,male,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
201,       7 112  1,Nepal,2016,province 1,45,0,1,urban,poorer,1,alone only,does not own,1,0,no,0,,,0.0,2,7,female,not active in last 4 weeks - not postpartum abstinence,3,,,,,,,,
202,       7 120  2,Nepal,2016,province 1,30,0,1,urban,middle,2,does not own,does not own,0,0,currently working,1,cash only,less than him,0.0,5,3,male,active in last 4 weeks,2,husband wants more,respondent alone,1,0,0,0,1,1
203,       7 127  4,Nepal,2016,province 1,35,9,1,urban,richest,4,does not own,does not own,0,0,no,0,,,7.0,5,1,male,not active in last 4 weeks - postpartum abstinence,1,both want same,,,,,,,
204,       7 134  4,Nepal,2016,province 1,25,11,1,urban,richer,3,does not own,does not own,0,0,currently working,1,not paid,,11.0,7,0,male,active in last 4 weeks,1,both want same,,,,,,,
205,       7 134  6,Nepal,2016,province 1,21,10,1,urban,richer,3,does not own,does not own,0,0,currently working,1,cash only,less than him,11.0,7,0,male,active in last 4 weeks,1,both want same,respondent alone,0,0,0,0,0,0
207,       7 142  7,Nepal,2016,province 1,21,11,1,urban,richer,3,does not own,does not own,0,0,in the past year,0,cash only,less than him,11.0,7,0,female,not active in last 4 weeks - not postpartum abstinence,1,both want same,respondent and husband/partner,,,,,,
208,       7 149  2,Nepal,2016,province 1,43,11,1,urban,richer,3,does not own,does not own,0,0,no,0,,,11.0,10,3,male,active in last 4 weeks,2,,,0,0,0,0,0,0
210,       7 157  2,Nepal,2016,province 1,47,10,1,urban,richest,4,does not own,does not own,0,0,no,0,,,11.0,3,2,male,active in last 4 weeks,2,both want same,,,,,,,
212,       7 179  1,Nepal,2016,province 1,35,11,1,urban,richer,3,does not own,does not own,0,0,no,0,,,11.0,2,1,female,not active in last 4 weeks - not postpartum abstinence,4,husband wants fewer,,0,0,0,0,0,0
213,       7 186  1,Nepal,2016,province 1,30,8,1,urban,richer,3,does not own,does not own,0,0,no,0,,,10.0,3,2,female,not active in last 4 weeks - postpartum abstinence,2,both want same,,,,,,,
214,       7 216  3,Nepal,2016,province 1,21,11,1,urban,middle,2,does not own,does not own,0,0,no,0,,,9.0,7,1,male,not active in last 4 weeks - postpartum abstinence,2,both want same,,,,,,,
215,       7 216  5,Nepal,2016,province 1,30,6,1,urban,middle,2,does not own,does not own,0,0,no,0,,,10.0,7,3,male,not active in last 4 weeks - not postpartum abstinence,2,husband wants fewer,,,,,,,
216,       7 223  1,Nepal,2016,province 1,33,10,1,urban,richer,3,does not own,alone only,0,1,currently working,1,cash only,more than him,7.0,2,1,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,respondent alone,0,0,0,0,0,0
217,       8   7  2,Nepal,2016,province 1,22,0,1,urban,richer,3,does not own,does not own,0,0,no,0,,,0.0,3,1,male,active in last 4 weeks,2,both want same,,,,,,,
218,       8  19  2,Nepal,2016,province 1,38,8,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash and in-kind,less than him,10.0,7,3,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
219,       8  25  2,Nepal,2016,province 1,45,10,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,more than him,11.0,3,3,male,active in last 4 weeks,2,both want same,respondent alone,0,0,0,0,0,0
220,       8  31  1,Nepal,2016,province 1,39,4,1,urban,richest,4,alone only,does not own,1,0,currently working,1,cash only,less than him,10.0,2,2,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,respondent alone,,,,,,
221,       8  43  1,Nepal,2016,province 1,32,11,1,urban,richest,4,alone only,does not own,1,0,currently working,1,cash only,less than him,11.0,3,2,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,respondent alone,,,,,,
222,       8  49  4,Nepal,2016,province 1,33,7,1,urban,richer,3,jointly only,jointly only,1,1,no,0,,,11.0,7,3,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
224,       8  55  2,Nepal,2016,province 1,43,10,1,urban,richest,4,alone only,alone only,1,1,no,0,,,11.0,4,2,male,active in last 4 weeks,2,both want same,,,,,,,
226,       8  67  2,Nepal,2016,province 1,40,11,1,urban,richest,4,alone only,does not own,1,0,currently working,1,cash only,less than him,11.0,3,2,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
228,       8  79  2,Nepal,2016,province 1,47,0,1,urban,richer,3,does not own,does not own,0,0,currently working,1,cash only,about the same,0.0,5,4,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
229,       8  85  1,Nepal,2016,province 1,24,11,1,urban,richest,4,does not own,alone only,0,1,no,0,,,10.0,2,1,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,0,0,0,0,0,0
230,       8 103  2,Nepal,2016,province 1,34,6,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,about the same,11.0,5,2,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
231,       8 109  1,Nepal,2016,province 1,28,11,1,urban,richer,3,does not own,alone only,0,1,no,0,,,5.0,2,1,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,0,0,0,0,0,0
232,       8 115  2,Nepal,2016,province 1,34,5,1,urban,middle,2,does not own,does not own,0,0,currently working,1,cash and in-kind,more than him,10.0,5,4,male,active in last 4 weeks,2,,respondent alone,,,,,,
233,       8 121  2,Nepal,2016,province 1,48,5,1,urban,richer,3,alone only,alone only,1,1,currently working,1,cash and in-kind,husband/partner doesn't bring in money,8.0,2,2,male,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
234,       8 127  2,Nepal,2016,province 1,35,9,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash and in-kind,more than him,9.0,6,2,male,active in last 4 weeks,2,husband wants more,respondent and husband/partner,,,,,,
236,       8 133  3,Nepal,2016,province 1,27,10,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,less than him,10.0,4,1,male,not active in last 4 weeks - not postpartum abstinence,1,both want same,respondent alone,0,0,0,0,0,0
237,       8 139  1,Nepal,2016,province 1,47,3,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash and in-kind,less than him,8.0,3,2,female,active in last 4 weeks,2,both want same,respondent alone,,,,,,
238,       8 157  2,Nepal,2016,province 1,30,0,1,urban,middle,2,does not own,does not own,0,0,no,0,,,9.0,5,4,male,active in last 4 weeks,2,husband wants more,,1,1,1,1,1,3
240,       8 175  2,Nepal,2016,province 1,29,11,1,urban,richest,4,does not own,alone only,0,1,currently working,1,cash only,about the same,11.0,4,2,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
242,       9  19  2,Nepal,2016,province 1,48,8,1,urban,richest,4,alone only,does not own,1,0,no,0,,,11.0,5,3,male,active in last 4 weeks,2,,,0,0,0,0,0,0
243,       9  26  1,Nepal,2016,province 1,34,9,1,urban,richest,4,does not own,alone only,0,1,no,0,,,11.0,4,3,female,not active in last 4 weeks - not postpartum abstinence,3,both want same,,,,,,,
244,       9  32  2,Nepal,2016,province 1,47,11,1,urban,richest,4,does not own,alone only,0,1,no,0,,,11.0,3,2,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
247,       9  45  1,Nepal,2016,province 1,47,11,1,urban,richest,4,does not own,alone only,0,1,currently working,1,cash only,more than him,11.0,2,2,female,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
248,       9  51  3,Nepal,2016,province 1,44,0,1,urban,richest,4,alone only,alone only,1,1,currently working,1,cash only,about the same,10.0,4,3,male,not active in last 4 weeks - not postpartum abstinence,3,both want same,respondent and husband/partner,,,,,,
249,       9  58  2,Nepal,2016,province 1,36,11,1,urban,richest,4,does not own,does not own,0,0,no,0,,,11.0,6,1,male,active in last 4 weeks,1,both want same,,,,,,,
250,       9  64  4,Nepal,2016,province 1,36,10,1,urban,richest,4,does not own,does not own,0,0,no,0,,,10.0,9,2,male,active in last 4 weeks,2,both want same,,,,,,,
251,       9  64  8,Nepal,2016,province 1,20,11,1,urban,richest,4,does not own,does not own,0,0,no,0,,,10.0,9,1,male,active in last 4 weeks,2,both want same,,,,,,,
252,       9  71  1,Nepal,2016,province 1,25,11,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,less than him,10.0,1,0,female,not active in last 4 weeks - not postpartum abstinence,1,don't know,respondent and husband/partner,0,0,0,0,0,0
253,       9  77  2,Nepal,2016,province 1,44,10,1,urban,richest,4,does not own,alone only,0,1,no,0,,,11.0,4,2,male,active in last 4 weeks,1,both want same,,,,,,,
254,       9  83  2,Nepal,2016,province 1,49,3,1,urban,richest,4,does not own,does not own,0,0,no,0,,,9.0,5,1,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
255,       9  83  4,Nepal,2016,province 1,25,11,1,urban,richest,4,does not own,does not own,0,0,no,0,,,11.0,5,1,male,active in last 4 weeks,1,both want same,,,,,,,
256,       9  90  2,Nepal,2016,province 1,28,11,1,urban,richest,4,alone only,does not own,1,0,no,0,,,11.0,4,2,female,not active in last 4 weeks - postpartum abstinence,2,both want same,,,,,,,
257,       9  96  2,Nepal,2016,province 1,30,11,1,urban,richest,4,alone only,does not own,1,0,no,0,,,11.0,3,1,male,active in last 4 weeks,2,husband wants fewer,,0,0,0,0,0,0
258,       9 103  2,Nepal,2016,province 1,44,11,1,urban,richest,4,does not own,alone only,0,1,no,0,,,11.0,4,2,male,active in last 4 weeks,2,both want same,,,,,,,
260,       9 122  2,Nepal,2016,province 1,17,7,1,urban,richest,4,does not own,does not own,0,0,no,0,,,10.0,2,0,male,active in last 4 weeks,1,husband wants more,,0,0,0,0,0,0
262,       9 141  3,Nepal,2016,province 1,33,10,1,urban,richest,4,does not own,alone only,0,1,currently working,1,cash only,less than him,10.0,6,2,male,active in last 4 weeks,2,both want same,respondent alone,,,,,,
263,       9 147  2,Nepal,2016,province 1,41,11,1,urban,richest,4,does not own,does not own,0,0,no,0,,,9.0,4,2,male,active in last 4 weeks,2,husband wants fewer,,0,0,0,0,0,0
264,       9 154  2,Nepal,2016,province 1,40,11,1,urban,richest,4,alone only,does not own,1,0,no,0,,,11.0,3,1,male,not active in last 4 weeks - not postpartum abstinence,1,both want same,,,,,,,
265,       9 160  1,Nepal,2016,province 1,35,10,1,urban,richest,4,does not own,alone only,0,1,no,0,,,11.0,3,2,female,active in last 4 weeks,1,husband wants fewer,,0,0,0,0,0,0
266,       9 167  1,Nepal,2016,province 1,34,11,1,urban,richest,4,does not own,does not own,0,0,no,0,,,11.0,4,1,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
267,       9 179  4,Nepal,2016,province 1,34,10,1,urban,richest,4,does not own,alone only,0,1,in the past year,0,cash only,about the same,10.0,7,2,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
268,       9 186  1,Nepal,2016,province 1,41,9,1,urban,richest,4,does not own,alone only,0,1,no,0,,,11.0,3,2,female,active in last 4 weeks,2,both want same,,,,,,,
270,      10   6  2,Nepal,2016,province 1,46,11,1,urban,richest,4,alone only,alone only,1,1,no,0,,,11.0,2,2,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
271,      10  11  2,Nepal,2016,province 1,28,11,1,urban,richest,4,does not own,does not own,0,0,no,0,,,11.0,3,1,male,not active in last 4 weeks - not postpartum abstinence,1,both want same,,,,,,,
272,      10  17  2,Nepal,2016,province 1,35,6,1,urban,richest,4,does not own,does not own,0,0,no,0,,,10.0,4,2,male,active in last 4 weeks,2,husband wants more,,0,0,0,0,0,0
274,      10  23  4,Nepal,2016,province 1,36,11,1,urban,richest,4,does not own,alone only,0,1,no,0,,,11.0,13,2,male,active in last 4 weeks,3,both want same,,,,,,,
275,      10  23  8,Nepal,2016,province 1,29,11,1,urban,richest,4,does not own,does not own,0,0,no,0,,,11.0,13,2,male,active in last 4 weeks,2,both want same,,,,,,,
276,      10  23 11,Nepal,2016,province 1,39,11,1,urban,richest,4,does not own,does not own,0,0,currently working,1,in-kind only,,11.0,13,2,male,active in last 4 weeks,2,both want same,,,,,,,
279,      10  34  2,Nepal,2016,province 1,23,11,1,urban,richer,3,does not own,does not own,0,0,no,0,,,11.0,3,0,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
