,caseid,country,year,province,age,education,if_union,if_urban,wealth_index,wealth_index_code,house_ownership,land_owenership,if_own_house,if_own_land,if_employment,if_employment_current,employment_pay_method,if_earn_more,partner_edu,num_household,num_child,sex_head_household,sexual_activity,ideal_num_child,partner_ideal_child,money_decide_person,if_emo_vio,if_phy_vio,if_phy_vio_severe,if_sex_vio,if_vio,num_vio
229,      10  13  3,Maldives,2016,malé,23,10,1,urban,richer,3,alone only,,1,1,no,0,,,12.0,7,0,female,active in last 4 weeks,3,both want same,,0,0,0,0,0,0
230,      10  15  1,Maldives,2016,malé,25,10,1,urban,richest,4,jointly only,,1,1,no,0,,,7.0,6,1,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,0,0,0,0,0,0
231,      10  15  2,Maldives,2016,malé,24,13,1,urban,richest,4,does not own,,0,1,no,0,,,10.0,6,1,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
232,      10  16  2,Maldives,2016,malé,22,10,1,urban,richest,4,does not own,,0,1,currently working,1,cash only,about the same,12.0,10,0,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
233,      10  18  2,Maldives,2016,malé,49,0,1,urban,richer,3,jointly only,,1,1,no,0,,,0.0,5,3,male,active in last 4 weeks,3,both want same,,,,,,,
236,      10  19  2,Maldives,2016,malé,25,10,1,urban,richer,3,does not own,,0,1,currently working,1,cash only,less than him,10.0,2,0,male,active in last 4 weeks,3,both want same,respondent and husband/partner,0,0,0,0,0,0
237,      10  20  3,Maldives,2016,malé,42,10,1,urban,richest,4,does not own,,0,1,currently working,1,cash only,more than him,14.0,6,1,female,active in last 4 weeks,3,both want same,respondent alone,,,,,,
238,      10  20  4,Maldives,2016,malé,31,16,1,urban,richest,4,does not own,,0,1,currently working,1,cash only,about the same,15.0,6,0,female,active in last 4 weeks,1,both want same,respondent alone,0,0,0,0,0,0
239,      10  21  3,Maldives,2016,malé,44,7,1,urban,richer,3,does not own,,0,1,no,0,,,7.0,4,2,male,active in last 4 weeks,4,both want same,,0,0,0,0,0,0
240,      10  22  1,Maldives,2016,malé,47,7,1,urban,richer,3,does not own,,0,1,no,0,,,don't know,7,5,female,not active in last 4 weeks - not postpartum abstinence,2,husband wants more,,0,0,0,0,0,0
241,      10  22  6,Maldives,2016,malé,19,10,1,urban,richer,3,does not own,,0,1,no,0,,,don't know,7,0,female,not active in last 4 weeks - not postpartum abstinence,2,don't know,,,,,,,
242,      10  23  2,Maldives,2016,malé,49,0,1,urban,richest,4,both alone and jointly,,1,1,no,0,,,0.0,2,2,male,active in last 4 weeks,3,both want same,,0,0,0,0,0,0
243,      10  24  2,Maldives,2016,malé,41,10,1,urban,richest,4,alone only,,1,1,no,0,,,0.0,6,4,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
244,      10  25  2,Maldives,2016,malé,42,6,1,urban,richest,4,does not own,,0,1,no,0,,,don't know,4,2,male,active in last 4 weeks,12,both want same,,0,0,0,0,0,0
245,      11   1  2,Maldives,2016,malé,30,12,1,urban,richest,4,does not own,,0,1,currently working,1,cash only,less than him,13.0,3,1,male,active in last 4 weeks,3,both want same,respondent and husband/partner,0,0,0,0,0,0
249,      11  11  1,Maldives,2016,malé,24,12,1,urban,richest,4,does not own,,0,1,currently working,1,cash only,less than him,10.0,10,1,female,active in last 4 weeks,1,both want same,respondent and husband/partner,,,,,,
250,      11  11  3,Maldives,2016,malé,30,7,1,urban,richest,4,does not own,,0,1,no,0,,,7.0,10,3,female,active in last 4 weeks,5,husband wants fewer,,,,,,,
254,      11  13  1,Maldives,2016,malé,48,12,1,urban,richest,4,jointly only,,1,1,currently working,1,cash only,about the same,10.0,7,2,female,active in last 4 weeks,2,husband wants more,husband/partner alone,0,0,0,0,0,0
255,      11  15  4,Maldives,2016,malé,33,10,1,urban,richer,3,does not own,,0,1,no,0,,,10.0,8,2,male,active in last 4 weeks,non-numeric response,both want same,,0,0,0,0,0,0
256,      11  16  2,Maldives,2016,malé,43,6,1,urban,richest,4,does not own,,0,1,no,0,,,13.0,6,4,male,active in last 4 weeks,4,both want same,,,,,,,
258,      11  18  1,Maldives,2016,malé,35,8,1,urban,richer,3,does not own,,0,1,no,0,,,10.0,5,3,female,active in last 4 weeks,3,both want same,,0,0,0,0,0,0
259,      11  22  1,Maldives,2016,malé,44,0,1,urban,richest,4,jointly only,,1,1,no,0,,,0.0,5,4,female,not active in last 4 weeks - not postpartum abstinence,4,,,0,0,0,0,0,0
260,      12   4  2,Maldives,2016,malé,46,0,1,urban,richest,4,does not own,,0,1,currently working,1,cash only,less than him,0.0,6,2,male,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
261,      12   4  3,Maldives,2016,malé,41,10,1,urban,richest,4,jointly only,,1,1,in the past year,0,cash only,less than him,don't know,6,1,male,not active in last 4 weeks - not postpartum abstinence,4,both want same,respondent alone,,,,,,
263,      12   5  2,Maldives,2016,malé,42,9,1,urban,richest,4,alone only,,1,1,in the past year,0,cash only,less than him,7.0,5,0,male,active in last 4 weeks,2,husband wants more,respondent and husband/partner,,,,,,
264,      12   5  4,Maldives,2016,malé,25,17,1,urban,richest,4,both alone and jointly,,1,1,in the past year,0,cash only,don't know,17.0,5,0,male,active in last 4 weeks,4,both want same,respondent alone,0,0,0,0,0,0
266,      12  11  4,Maldives,2016,malé,26,12,1,urban,richer,3,does not own,,0,1,currently working,1,cash only,less than him,10.0,9,0,male,active in last 4 weeks,2,both want same,respondent alone,,,,,,
267,      12  11  5,Maldives,2016,malé,21,12,1,urban,richer,3,does not own,,0,1,in the past year,0,cash only,less than him,10.0,9,0,male,active in last 4 weeks,3,husband wants more,respondent alone,,,,,,
269,      12  13  1,Maldives,2016,malé,36,10,1,urban,poorer,1,does not own,,0,1,no,0,,,10.0,6,3,female,active in last 4 weeks,4,don't know,,0,0,0,0,0,0
272,      12  17  6,Maldives,2016,malé,24,10,1,urban,richest,4,does not own,,0,1,currently working,1,cash only,less than him,7.0,10,1,male,not active in last 4 weeks - not postpartum abstinence,3,husband wants more,respondent alone,,,,,,
276,      12  23  3,Maldives,2016,malé,22,10,1,urban,richest,4,does not own,,0,1,currently working,1,cash only,about the same,14.0,6,1,male,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
277,      12  24  4,Maldives,2016,malé,26,13,1,urban,richest,4,does not own,,0,1,currently working,1,cash only,less than him,14.0,8,1,female,active in last 4 weeks,3,husband wants more,respondent and husband/partner,0,0,0,0,0,0
279,      13   3  3,Maldives,2016,malé,34,8,1,urban,richest,4,does not own,,0,1,no,0,,,10.0,11,4,male,active in last 4 weeks,3,both want same,,0,0,0,0,0,0
280,      13   3  4,Maldives,2016,malé,30,14,1,urban,richest,4,does not own,,0,1,currently working,1,cash only,less than him,7.0,11,3,male,not active in last 4 weeks - not postpartum abstinence,1,both want same,husband/partner alone,,,,,,
281,      13   4  2,Maldives,2016,malé,26,12,1,urban,richest,4,alone only,,1,1,currently working,1,cash only,less than him,14.0,11,1,female,active in last 4 weeks,1,husband wants more,respondent alone,0,0,0,0,0,0
282,      13   4  8,Maldives,2016,malé,32,14,1,urban,richest,4,does not own,,0,1,"have a job, but on leave last 7 days",1,cash only,more than him,10.0,11,2,female,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
283,      13   6  5,Maldives,2016,malé,25,12,1,urban,richer,3,does not own,,0,1,no,0,,,12.0,10,1,female,active in last 4 weeks,4,both want same,,0,0,0,0,0,0
284,      13   6  6,Maldives,2016,malé,27,10,1,urban,richer,3,does not own,,0,1,currently working,1,cash only,less than him,9.0,10,2,female,active in last 4 weeks,2,husband wants more,respondent alone,,,,,,
286,      13   9  9,Maldives,2016,malé,29,10,1,urban,richest,4,does not own,,0,1,no,0,,,10.0,12,2,male,active in last 4 weeks,4,husband wants fewer,,,,,,,
287,      13  10  2,Maldives,2016,malé,49,0,1,urban,richest,4,does not own,,0,1,no,0,,,don't know,8,5,male,active in last 4 weeks,5,both want same,,,,,,,
288,      13  10  3,Maldives,2016,malé,32,10,1,urban,richest,4,does not own,,0,1,no,0,,,10.0,8,3,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
289,      13  11  1,Maldives,2016,malé,34,8,1,urban,richest,4,jointly only,,1,1,no,0,,,8.0,5,2,female,active in last 4 weeks,2,husband wants more,,0,0,0,0,0,0
290,      13  12  4,Maldives,2016,malé,33,15,1,urban,richest,4,does not own,,0,1,"have a job, but on leave last 7 days",1,cash only,less than him,14.0,6,2,female,active in last 4 weeks,3,both want same,respondent alone,1,1,0,0,1,2
291,      13  13  2,Maldives,2016,malé,27,10,1,urban,poorer,1,does not own,,0,1,in the past year,0,cash only,less than him,7.0,6,1,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
293,      13  16  3,Maldives,2016,malé,27,15,1,urban,richest,4,does not own,,0,1,currently working,1,cash only,more than him,9.0,9,1,male,active in last 4 weeks,3,both want same,respondent and husband/partner,0,0,0,0,0,0
294,      13  18  2,Maldives,2016,malé,39,8,1,urban,richest,4,does not own,,0,1,no,0,,,10.0,4,2,male,active in last 4 weeks,2,both want same,,,,,,,
296,      14   1  2,Maldives,2016,malé,47,0,1,urban,richest,4,alone only,,1,1,no,0,,,10.0,4,4,male,active in last 4 weeks,5,,,0,1,0,0,1,1
299,      14   2  3,Maldives,2016,malé,25,14,1,urban,richer,3,does not own,,0,1,"have a job, but on leave last 7 days",1,cash only,more than him,13.0,6,1,female,not active in last 4 weeks - postpartum abstinence,1,husband wants more,respondent alone,0,0,0,0,0,0
300,      14   3  3,Maldives,2016,malé,35,15,1,urban,middle,2,does not own,,0,1,no,0,,,10.0,8,2,female,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
301,      14   6  2,Maldives,2016,malé,43,10,1,urban,poorer,1,does not own,,0,1,no,0,,,14.0,5,2,female,not active in last 4 weeks - not postpartum abstinence,3,both want same,,0,0,0,0,0,0
303,      14   7  7,Maldives,2016,malé,25,10,1,urban,middle,2,does not own,,0,1,no,0,,,don't know,7,0,female,not active in last 4 weeks - not postpartum abstinence,2,don't know,,0,0,0,0,0,0
304,      14  13  2,Maldives,2016,malé,39,16,1,urban,richest,4,does not own,,0,1,no,0,,,15.0,3,1,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
305,      14  18  2,Maldives,2016,malé,49,14,1,urban,richest,4,does not own,,0,1,currently working,1,cash only,less than him,14.0,2,0,male,active in last 4 weeks,3,both want same,husband/partner alone,,,,,,
307,      15   1  2,Maldives,2016,malé,42,6,1,urban,richer,3,does not own,,0,1,currently working,1,cash only,less than him,10.0,3,1,male,active in last 4 weeks,3,both want same,respondent and husband/partner,0,0,0,0,0,0
309,      15   4  7,Maldives,2016,malé,28,10,1,urban,richer,3,does not own,,0,1,no,0,,,10.0,8,2,male,not active in last 4 weeks - not postpartum abstinence,5,don't know,,,,,,,
314,      15   6 12,Maldives,2016,malé,30,7,1,urban,richest,4,does not own,,0,1,in the past year,0,cash only,less than him,7.0,20,2,male,active in last 4 weeks,3,husband wants fewer,respondent and husband/partner,,,,,,
315,      15   6 16,Maldives,2016,malé,23,14,1,urban,richest,4,does not own,,0,1,currently working,1,cash only,less than him,10.0,20,1,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
317,      15   7  2,Maldives,2016,malé,33,15,1,urban,richer,3,does not own,,0,1,currently working,1,not paid,,10.0,6,3,male,active in last 4 weeks,4,husband wants more,,0,0,0,0,0,0
321,      15  11  4,Maldives,2016,malé,19,12,1,urban,richest,4,jointly only,,1,1,"have a job, but on leave last 7 days",1,cash only,less than him,14.0,5,0,female,not active in last 4 weeks - not postpartum abstinence,5,both want same,respondent alone,,,,,,
323,      15  14  1,Maldives,2016,malé,47,12,1,urban,richer,3,does not own,,0,1,currently working,1,cash only,more than him,5.0,3,6,female,active in last 4 weeks,5,both want same,respondent alone,0,0,0,0,0,0
324,      15  16  4,Maldives,2016,malé,47,5,1,urban,richest,4,alone only,,1,1,no,0,,,7.0,5,1,male,active in last 4 weeks,2,husband wants more,,0,0,0,0,0,0
325,      15  21  1,Maldives,2016,malé,34,13,1,urban,middle,2,does not own,,0,1,no,0,,,10.0,5,2,female,active in last 4 weeks,3,both want same,,,,,,,
327,      15  22  2,Maldives,2016,malé,44,5,1,urban,richer,3,does not own,,0,1,no,0,,,6.0,5,5,male,active in last 4 weeks,2,both want same,,1,1,0,1,1,3
328,      15  23  2,Maldives,2016,malé,33,10,1,urban,richer,3,does not own,,0,1,no,0,,,7.0,8,2,male,not active in last 4 weeks - not postpartum abstinence,4,both want same,,,,,,,
329,      15  23  3,Maldives,2016,malé,25,15,1,urban,richer,3,does not own,,0,1,no,0,,,10.0,8,0,male,not active in last 4 weeks - not postpartum abstinence,0,don't know,,,,,,,
333,      15  24  7,Maldives,2016,malé,45,5,1,urban,middle,2,jointly only,,1,1,in the past year,0,cash only,less than him,5.0,8,6,male,active in last 4 weeks,non-numeric response,both want same,respondent alone,0,0,0,0,0,0
334,      16   1  2,Maldives,2016,malé,31,10,1,urban,richer,3,does not own,,0,1,no,0,,,12.0,4,2,male,active in last 4 weeks,4,husband wants fewer,,0,0,0,0,0,0
335,      16   2  2,Maldives,2016,malé,47,10,1,urban,richer,3,alone only,,1,1,currently working,1,cash only,more than him,6.0,4,3,male,active in last 4 weeks,1,husband wants more,respondent alone,1,1,0,0,1,2
339,      16   5  2,Maldives,2016,malé,32,10,1,urban,richer,3,does not own,,0,1,no,0,,,13.0,9,1,male,active in last 4 weeks,3,both want same,,,,,,,
344,      16   6  1,Maldives,2016,malé,46,9,1,urban,richer,3,does not own,,0,1,currently working,1,cash only,more than him,7.0,7,4,female,active in last 4 weeks,2,husband wants fewer,respondent alone,0,0,0,0,0,0
347,      16   6  7,Maldives,2016,malé,20,10,1,urban,richer,3,does not own,,0,1,currently working,1,cash only,more than him,14.0,7,0,female,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
348,      16  10  2,Maldives,2016,malé,33,10,1,urban,richest,4,jointly only,,1,1,no,0,,,10.0,7,2,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
351,      16  11  1,Maldives,2016,malé,29,10,1,urban,richest,4,does not own,,0,1,in the past year,0,cash only,less than him,10.0,3,1,female,active in last 4 weeks,2,husband wants more,respondent alone,0,0,0,0,0,0
352,      16  12  4,Maldives,2016,malé,37,13,1,urban,richest,4,does not own,,0,1,no,0,,,10.0,7,1,female,active in last 4 weeks,3,husband wants more,,0,0,0,0,0,0
353,      16  15  7,Maldives,2016,malé,29,10,1,urban,richer,3,jointly only,,1,1,no,0,,,don't know,8,1,female,active in last 4 weeks,3,both want same,,0,0,0,0,0,0
354,      16  17  1,Maldives,2016,malé,38,12,1,urban,richest,4,does not own,,0,1,no,0,,,10.0,4,2,female,active in last 4 weeks,3,both want same,,1,0,0,0,1,1
355,      16  18  2,Maldives,2016,malé,34,10,1,urban,richest,4,alone only,,1,1,currently working,1,cash only,less than him,10.0,4,2,male,active in last 4 weeks,4,both want same,respondent alone,0,0,0,0,0,0
360,      16  23  2,Maldives,2016,malé,42,5,1,urban,richer,3,does not own,,0,1,no,0,,,3.0,10,3,male,active in last 4 weeks,4,husband wants fewer,,,,,,,
367,      16  24  6,Maldives,2016,malé,24,10,1,urban,richest,4,does not own,,0,1,no,0,,,9.0,7,1,male,active in last 4 weeks,3,both want same,,0,1,0,0,1,1
368,      17   1  2,Maldives,2016,malé,41,8,1,urban,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,9.0,8,6,male,active in last 4 weeks,6,husband wants fewer,respondent and husband/partner,,,,,,
370,      17   2  2,Maldives,2016,malé,36,6,1,urban,richer,3,does not own,,0,1,currently working,1,cash only,less than him,3.0,11,5,male,active in last 4 weeks,3,both want same,respondent alone,,,,,,
372,      17   2  9,Maldives,2016,malé,27,10,1,urban,richer,3,jointly only,,1,1,currently working,1,cash only,less than him,7.0,11,1,male,active in last 4 weeks,4,both want same,respondent and husband/partner,1,0,0,0,1,1
374,      17   4  2,Maldives,2016,malé,30,7,1,urban,richest,4,does not own,,0,1,no,0,,,don't know,7,3,male,active in last 4 weeks,4,,,,,,,,
376,      17   5  3,Maldives,2016,malé,29,10,1,urban,richer,3,does not own,,0,1,currently working,1,cash only,less than him,10.0,7,0,male,active in last 4 weeks,2,both want same,respondent alone,0,0,0,0,0,0
377,      17   6  1,Maldives,2016,malé,41,8,1,urban,richest,4,jointly only,,1,1,currently working,1,not paid,,0.0,8,4,female,active in last 4 weeks,3,husband wants more,,,,,,,
378,      17   6  4,Maldives,2016,malé,22,12,1,urban,richest,4,does not own,,0,1,currently working,1,cash only,less than him,12.0,8,1,female,active in last 4 weeks,3,husband wants more,respondent and husband/partner,,,,,,
380,      17   7  3,Maldives,2016,malé,31,14,1,urban,richest,4,alone only,,1,1,currently working,1,cash only,less than him,12.0,5,1,male,active in last 4 weeks,4,husband wants fewer,respondent and husband/partner,1,1,0,0,1,2
381,      17   9  1,Maldives,2016,malé,31,15,1,urban,richest,4,does not own,,0,1,no,0,,,10.0,7,2,female,active in last 4 weeks,2,husband wants more,,0,0,0,0,0,0
383,      17  14  1,Maldives,2016,malé,46,0,1,urban,richer,3,does not own,,0,1,currently working,1,cash only,more than him,0.0,5,1,female,not active in last 4 weeks - not postpartum abstinence,4,both want same,respondent alone,,,,,,
385,      17  16  1,Maldives,2016,malé,46,7,1,urban,poorest,0,does not own,,0,1,no,0,,,10.0,9,4,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
386,      17  17  1,Maldives,2016,malé,49,0,1,urban,middle,2,does not own,,0,1,no,0,,,0.0,5,5,female,active in last 4 weeks,6,don't know,,,,,,,
