,caseid,country,year,province,age,education,if_union,if_urban,wealth_index,wealth_index_code,house_ownership,land_owenership,if_own_house,if_own_land,if_employment,if_employment_current,employment_pay_method,if_earn_more,partner_edu,num_household,num_child,sex_head_household,sexual_activity,ideal_num_child,partner_ideal_child,money_decide_person,if_emo_vio,if_phy_vio,if_phy_vio_severe,if_sex_vio,if_vio,num_vio
178,         825  2,Cambodia,2014,banteay mean chey,38,0,1,rural,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,less than him,8.0,4,2,male,active in last 4 weeks,2,both want same,respondent alone,0,0,0,0,0,0
180,         826  2,Cambodia,2014,banteay mean chey,23,7,1,rural,middle,2,jointly only,jointly only,1,1,currently working,1,cash only,less than him,3.0,4,1,female,active in last 4 weeks,2,both want same,respondent alone,,,,,,
181,         827  2,Cambodia,2014,banteay mean chey,47,3,1,rural,middle,2,both alone and jointly,both alone and jointly,1,1,currently working,1,cash only,less than him,1.0,9,4,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
182,         827  4,Cambodia,2014,banteay mean chey,21,5,1,rural,middle,2,does not own,does not own,0,0,currently working,1,cash only,less than him,9.0,9,1,male,active in last 4 weeks,4,don't know,respondent and husband/partner,,,,,,
183,         828  2,Cambodia,2014,banteay mean chey,44,4,1,rural,middle,2,jointly only,jointly only,1,1,no,0,,,0.0,4,3,male,active in last 4 weeks,5,both want same,,,,,,,
186,         9 2  3,Cambodia,2014,banteay mean chey,28,9,1,rural,richest,4,does not own,does not own,0,0,currently working,1,cash and in-kind,less than him,9.0,6,2,male,active in last 4 weeks,3,don't know,respondent and husband/partner,,,,,,
188,         9 3  2,Cambodia,2014,banteay mean chey,28,9,1,rural,poorer,1,alone only,alone only,1,1,currently working,1,cash only,less than him,8.0,4,2,female,active in last 4 weeks,2,husband wants more,respondent and husband/partner,,,,,,
189,         9 5  2,Cambodia,2014,banteay mean chey,44,0,1,rural,middle,2,jointly only,jointly only,1,1,in the past year,0,cash only,less than him,0.0,4,4,male,not active in last 4 weeks - not postpartum abstinence,3,both want same,respondent and husband/partner,,,,,,
190,         9 6  2,Cambodia,2014,banteay mean chey,40,0,1,rural,middle,2,jointly only,jointly only,1,1,in the past year,0,cash only,less than him,8.0,4,2,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
191,         9 7  2,Cambodia,2014,banteay mean chey,40,5,1,rural,middle,2,both alone and jointly,both alone and jointly,1,1,currently working,1,cash only,less than him,9.0,7,3,male,active in last 4 weeks,3,,respondent and husband/partner,0,0,0,0,0,0
193,         9 8  6,Cambodia,2014,banteay mean chey,20,8,1,rural,middle,2,jointly only,jointly only,1,1,currently working,1,cash only,less than him,10.0,6,0,male,active in last 4 weeks,1,both want same,respondent and husband/partner,,,,,,
195,         913  3,Cambodia,2014,banteay mean chey,25,9,1,rural,richer,3,jointly only,jointly only,1,1,in the past year,0,cash only,about the same,8.0,5,1,male,active in last 4 weeks,3,both want same,respondent alone,0,0,0,0,0,0
197,         916  2,Cambodia,2014,banteay mean chey,45,0,1,rural,poorer,1,jointly only,jointly only,1,1,currently working,1,cash only,less than him,1.0,2,0,male,active in last 4 weeks,3,both want same,respondent alone,0,0,0,0,0,0
199,         918  2,Cambodia,2014,banteay mean chey,29,10,1,rural,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,less than him,8.0,4,2,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
200,         920  2,Cambodia,2014,banteay mean chey,42,4,1,rural,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,more than him,0.0,6,3,male,active in last 4 weeks,3,both want same,respondent alone,,,,,,
201,         923  2,Cambodia,2014,banteay mean chey,34,0,1,rural,richer,3,jointly only,jointly only,1,1,in the past year,0,cash only,less than him,2.0,2,1,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
202,         926  2,Cambodia,2014,banteay mean chey,35,5,1,rural,richest,4,both alone and jointly,both alone and jointly,1,1,currently working,1,cash only,about the same,9.0,4,3,male,active in last 4 weeks,5,husband wants more,respondent and husband/partner,,,,,,
204,         928  2,Cambodia,2014,banteay mean chey,48,1,1,rural,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,less than him,1.0,6,3,male,not active in last 4 weeks - not postpartum abstinence,5,both want same,respondent alone,,,,,,
205,         928  3,Cambodia,2014,banteay mean chey,26,12,1,rural,richer,3,alone only,alone only,1,1,currently working,1,cash only,about the same,16.0,6,1,male,active in last 4 weeks,2,both want same,respondent alone,0,0,0,0,0,0
206,        10 1  2,Cambodia,2014,banteay mean chey,32,0,1,rural,poorer,1,jointly only,jointly only,1,1,currently working,1,cash only,more than him,3.0,5,2,male,active in last 4 weeks,4,both want same,respondent and husband/partner,1,1,1,0,1,2
207,        10 5  2,Cambodia,2014,banteay mean chey,40,0,1,rural,poorest,0,does not own,does not own,0,0,in the past year,0,cash only,less than him,11.0,6,1,female,active in last 4 weeks,3,husband wants fewer,respondent and husband/partner,,,,,,
208,        10 6  2,Cambodia,2014,banteay mean chey,46,2,1,rural,middle,2,jointly only,jointly only,1,1,in the past year,0,cash only,about the same,6.0,7,6,male,active in last 4 weeks,5,both want same,respondent and husband/partner,,,,,,
209,        10 7  2,Cambodia,2014,banteay mean chey,49,3,1,rural,poorer,1,alone only,alone only,1,1,currently working,1,cash only,less than him,3.0,4,5,male,not active in last 4 weeks - not postpartum abstinence,4,both want same,respondent alone,0,0,0,0,0,0
210,        10 8  2,Cambodia,2014,banteay mean chey,44,4,1,rural,poorer,1,jointly only,jointly only,1,1,currently working,1,cash only,less than him,4.0,5,5,male,active in last 4 weeks,5,both want same,respondent alone,,,,,,
211,        10 9  2,Cambodia,2014,banteay mean chey,41,0,1,rural,poorest,0,jointly only,jointly only,1,1,currently working,1,cash and in-kind,less than him,5.0,8,4,male,active in last 4 weeks,5,husband wants more,respondent and husband/partner,,,,,,
214,        1011  3,Cambodia,2014,banteay mean chey,34,0,1,rural,poorer,1,jointly only,jointly only,1,1,currently working,1,cash only,less than him,0.0,8,2,male,not active in last 4 weeks - postpartum abstinence,6,both want same,respondent and husband/partner,,,,,,
215,        1013  3,Cambodia,2014,banteay mean chey,30,0,1,rural,middle,2,does not own,does not own,0,0,no,0,,,5.0,5,1,male,not active in last 4 weeks - not postpartum abstinence,2,don't know,,0,0,0,0,0,0
216,        1014  2,Cambodia,2014,banteay mean chey,28,5,1,rural,poorest,0,jointly only,jointly only,1,1,currently working,1,cash and in-kind,less than him,0.0,4,2,male,active in last 4 weeks,3,husband wants more,respondent and husband/partner,,,,,,
217,        1015  2,Cambodia,2014,banteay mean chey,28,7,1,rural,poorer,1,alone only,alone only,1,1,currently working,1,cash only,less than him,7.0,3,1,male,active in last 4 weeks,3,both want same,respondent alone,,,,,,
218,        1016  2,Cambodia,2014,banteay mean chey,42,0,1,rural,poorer,1,jointly only,jointly only,1,1,in the past year,0,cash only,about the same,0.0,7,5,male,not active in last 4 weeks - not postpartum abstinence,5,both want same,respondent and husband/partner,,,,,,
222,        1019  2,Cambodia,2014,banteay mean chey,32,7,1,rural,poorest,0,jointly only,jointly only,1,1,currently working,1,cash only,less than him,2.0,5,3,male,active in last 4 weeks,5,both want same,respondent and husband/partner,0,0,0,0,0,0
223,        1020  2,Cambodia,2014,banteay mean chey,44,2,1,rural,poorer,1,jointly only,jointly only,1,1,in the past year,0,cash only,less than him,2.0,8,4,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
224,        1020  4,Cambodia,2014,banteay mean chey,19,7,1,rural,poorer,1,jointly only,jointly only,1,1,in the past year,0,cash only,less than him,8.0,8,1,male,active in last 4 weeks,5,both want same,respondent and husband/partner,,,,,,
225,        1021  1,Cambodia,2014,banteay mean chey,32,6,1,rural,poorest,0,does not own,does not own,0,0,no,0,,,0.0,4,2,female,not active in last 4 weeks - not postpartum abstinence,3,both want same,,,,,,,
226,        1022  2,Cambodia,2014,banteay mean chey,35,3,1,rural,middle,2,jointly only,jointly only,1,1,in the past year,0,cash only,less than him,7.0,4,2,male,active in last 4 weeks,4,husband wants more,respondent and husband/partner,,,,,,
228,        1023  2,Cambodia,2014,banteay mean chey,29,4,1,rural,poorer,1,jointly only,jointly only,1,1,currently working,1,cash only,about the same,5.0,6,4,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
229,        1024  2,Cambodia,2014,banteay mean chey,49,0,1,rural,middle,2,jointly only,jointly only,1,1,in the past year,0,cash only,less than him,4.0,6,6,male,active in last 4 weeks,5,both want same,respondent and husband/partner,,,,,,
230,        1025  3,Cambodia,2014,banteay mean chey,19,8,1,rural,poorer,1,jointly only,jointly only,1,1,in the past year,0,cash only,less than him,9.0,8,1,male,not active in last 4 weeks - postpartum abstinence,2,both want same,husband/partner alone,1,0,0,0,1,1
232,        1028  2,Cambodia,2014,banteay mean chey,42,0,1,rural,poorest,0,jointly only,jointly only,1,1,currently working,1,cash only,less than him,0.0,4,2,male,active in last 4 weeks,5,both want same,respondent alone,0,0,0,0,0,0
235,        11 3  1,Cambodia,2014,banteay mean chey,34,6,1,rural,richest,4,alone only,alone only,1,1,currently working,1,cash only,about the same,8.0,6,2,female,active in last 4 weeks,5,both want same,respondent alone,,,,,,
236,        11 6  3,Cambodia,2014,banteay mean chey,39,3,1,rural,middle,2,jointly only,jointly only,1,1,in the past year,0,cash only,about the same,5.0,7,5,female,active in last 4 weeks,5,both want same,respondent and husband/partner,,,,,,
237,        11 9  3,Cambodia,2014,banteay mean chey,34,6,1,rural,richer,3,jointly only,alone only,1,1,currently working,1,not paid,,3.0,7,1,male,not active in last 4 weeks - not postpartum abstinence,4,both want same,,,,,,,
239,        1113  3,Cambodia,2014,banteay mean chey,23,5,1,rural,middle,2,does not own,does not own,0,0,in the past year,0,cash only,less than him,0.0,8,1,male,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
241,        1114  2,Cambodia,2014,banteay mean chey,37,1,1,rural,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,less than him,5.0,5,4,male,active in last 4 weeks,4,husband wants more,respondent and husband/partner,,,,,,
242,        1116  1,Cambodia,2014,banteay mean chey,44,4,1,rural,richer,3,jointly only,jointly only,1,1,currently working,1,cash and in-kind,less than him,4.0,2,3,female,active in last 4 weeks,6,both want same,respondent alone,0,0,0,0,0,0
243,        1117  3,Cambodia,2014,banteay mean chey,27,6,1,rural,richer,3,does not own,does not own,0,0,in the past year,0,cash only,about the same,4.0,5,0,male,not active in last 4 weeks - not postpartum abstinence,2,husband wants more,respondent and husband/partner,,,,,,
246,        1124  2,Cambodia,2014,banteay mean chey,23,5,1,rural,middle,2,jointly only,alone only,1,1,in the past year,0,cash only,less than him,6.0,5,1,female,active in last 4 weeks,3,husband wants more,respondent alone,,,,,,
248,        1126  2,Cambodia,2014,banteay mean chey,34,6,1,rural,richer,3,alone only,alone only,1,1,currently working,1,cash only,less than him,3.0,6,4,male,not active in last 4 weeks - not postpartum abstinence,4,both want same,respondent alone,,,,,,
249,        1127  2,Cambodia,2014,banteay mean chey,47,1,1,rural,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,less than him,3.0,4,4,male,active in last 4 weeks,4,both want same,husband/partner alone,,,,,,
250,        1128  4,Cambodia,2014,banteay mean chey,21,5,1,rural,middle,2,does not own,does not own,0,0,currently working,1,not paid,,0.0,10,1,male,active in last 4 weeks,3,husband wants more,,0,0,0,0,0,0
251,        12 1  2,Cambodia,2014,banteay mean chey,22,4,1,rural,poorest,0,jointly only,both alone and jointly,1,1,currently working,1,cash only,less than him,2.0,3,1,male,active in last 4 weeks,3,both want same,respondent and husband/partner,0,0,0,0,0,0
252,        12 3  2,Cambodia,2014,banteay mean chey,32,1,1,rural,poorer,1,jointly only,jointly only,1,1,currently working,1,cash only,about the same,0.0,5,4,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
253,        12 4  2,Cambodia,2014,banteay mean chey,32,3,1,rural,poorest,0,jointly only,jointly only,1,1,no,0,,,9.0,4,2,male,active in last 4 weeks,3,both want same,,0,1,0,0,1,1
254,        12 6  2,Cambodia,2014,banteay mean chey,23,5,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,5.0,5,2,male,active in last 4 weeks,3,husband wants fewer,,,,,,,
255,        12 7  2,Cambodia,2014,banteay mean chey,30,0,1,rural,middle,2,jointly only,jointly only,1,1,currently working,1,cash only,less than him,7.0,4,2,male,active in last 4 weeks,3,husband wants more,respondent alone,0,0,0,0,0,0
256,        12 8  2,Cambodia,2014,banteay mean chey,33,4,1,rural,middle,2,jointly only,jointly only,1,1,currently working,1,cash only,less than him,8.0,7,3,female,active in last 4 weeks,2,husband wants more,respondent alone,,,,,,
257,        12 9  2,Cambodia,2014,banteay mean chey,37,2,1,rural,middle,2,jointly only,jointly only,1,1,no,0,,,5.0,5,3,male,active in last 4 weeks,5,,,,,,,,
259,        1212  2,Cambodia,2014,banteay mean chey,49,2,1,rural,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,less than him,3.0,4,1,male,not active in last 4 weeks - not postpartum abstinence,3,both want same,respondent alone,,,,,,
260,        1214  2,Cambodia,2014,banteay mean chey,39,3,1,rural,middle,2,jointly only,jointly only,1,1,currently working,1,cash only,about the same,9.0,6,4,male,active in last 4 weeks,5,both want same,respondent and husband/partner,,,,,,
261,        1214  3,Cambodia,2014,banteay mean chey,18,6,1,rural,middle,2,does not own,does not own,0,0,no,0,,,7.0,6,0,male,active in last 4 weeks,5,both want same,,,,,,,
262,        1215  1,Cambodia,2014,banteay mean chey,26,4,1,rural,poorer,1,does not own,does not own,0,0,in the past year,0,cash only,about the same,0.0,6,2,female,active in last 4 weeks,3,both want same,respondent alone,,,,,,
264,        1220  3,Cambodia,2014,banteay mean chey,48,2,1,rural,poorer,1,jointly only,jointly only,1,1,currently working,1,cash and in-kind,less than him,2.0,17,10,male,active in last 4 weeks,5,husband wants more,respondent and husband/partner,,,,,,
265,        1220  4,Cambodia,2014,banteay mean chey,29,1,1,rural,poorer,1,jointly only,jointly only,1,1,currently working,1,cash only,less than him,5.0,17,0,male,active in last 4 weeks,3,husband wants more,respondent alone,,,,,,
266,        1220  5,Cambodia,2014,banteay mean chey,23,6,1,rural,poorer,1,does not own,does not own,0,0,in the past year,0,cash only,less than him,0.0,17,1,male,active in last 4 weeks,3,both want same,respondent alone,,,,,,
269,        1221  2,Cambodia,2014,banteay mean chey,30,1,1,rural,poorer,1,jointly only,jointly only,1,1,in the past year,0,cash only,less than him,3.0,6,2,male,not active in last 4 weeks - not postpartum abstinence,4,husband wants fewer,respondent alone,,,,,,
270,        1225  2,Cambodia,2014,banteay mean chey,23,12,1,rural,poorer,1,jointly only,jointly only,1,1,currently working,1,cash only,less than him,6.0,6,1,female,active in last 4 weeks,3,both want same,respondent and husband/partner,0,0,0,0,0,0
271,        1226  2,Cambodia,2014,banteay mean chey,24,3,1,rural,poorest,0,jointly only,jointly only,1,1,currently working,1,cash only,about the same,0.0,5,2,female,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
